COUNTRY,CNT,EU,LEVEL,EXPLICIT,SCHOOLID,CLASSID,TEID,FSTWT,N_Teachers_Part,N_Students_Part,TE01Q01,TE01Q02,TE02Q01,TE03Q01,TE04Q01,TE04Q02,TE04Q03,TE05Q01,TE05Q02,TE06Q01,TE07Q01,TE08Q01,TE08Q02,TE08Q03,TE09Q01,TE09Q02,TE09Q03,TE09Q04,TE09Q05,TE09Q06,TE09Q07,TE09Q08,TE09Q09,TE10Q01,TE11Q01,TE12Q01,TE12Q02,TE13Q01,TE14Q01,TE14Q02,TE14Q03,TE14Q04,TE14Q05,TE14Q06,TE14Q07,TE14Q08,TE14Q09,TE14Q10,TE14Q11,TE15Q01,TE16Q01,TE16Q02,TE16Q03,TE16Q04,TE16Q05,TE17Q01,TE18Q01,TE18Q02,TE18Q03,TE18Q04,TE18Q05,TE18Q06,TE18Q07,TE18Q08,TE18Q09,TE18Q10,TE18Q11,TE19Q01,TE19Q02,TE19Q03,TE19Q04,TE20Q01,TE20Q02,TE20Q03,TE20Q04,TE20Q05,TE20Q06,TE20Q07,TE20Q08,TE20Q09,TE20Q10,TE20Q11,TE20Q12,TE20Q13,TE20Q14,TE20Q15,TE20Q16,TE20Q17,TE20Q18,TE20Q19,TE20Q20,TE20Q21,TE21Q01,TE21Q02,TE21Q03,TE21Q04,TE21Q05,TE21Q06,TE21Q07,TE21Q08,TE21Q09,TE21Q10,TE21Q11,TE22Q01,TE22Q02,TE22Q03,TE22Q04,TE22Q05,TE22Q06,TE22Q07,TE22Q08,TE22Q09,TE22Q10,TE22Q11,TE22Q12,TE22Q13,TE22Q14,TE22Q15,TE22Q16,TE22Q17,TE22Q18,TE22Q19,TE22Q20,TE23Q01,TE23Q02,TE23Q03,TE23Q04,TE23Q05,TE23Q06,TE23Q07,TE24Q01,TE24Q02,TE24Q03,TE24Q04,TE24Q05,TE24Q06,TE24Q07,TE24Q08,TE24Q09,TE24Q10,TE25Q01,TE26Q01,TE27Q01,TE28Q01,TE29Q01,TE14_ProfDev,TE18_TeachAct,TE20_Equip,TE20_Ped,TE20_Goal,TE21_StudCentered,TE21_TeachCentered,TE22_skills,TE22_Commun,TE24_Attitude,TE23_Opinion,DIGSUPTE_Cluster
Lithuania,31,1,ISCED3A,1,31399163,313991631,313991631103,66.2688,3,25,13,12,4,2,1,M,M,1,1,3,2,1,1,1,1,3,1,1,1,3,3,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,1,1,4,4,4,1,4,3,2,4,4,3,1,4,2,3,1,1,2,4,1,1,2,1,1,3,3,4,1,1,3,4,4,2,2,3,1,2,2,2,4,4,4,4,4,1,1,1,2,2,2,2,2,2,2,2,1,1,3,2,4,4,1,2,2,2,2,2,2,4,3,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,M,1,1,1,1,1,1,5,5,4,1,0.45,2.64,2.83,2.29,1.00,3.00,3.60,2.75,2.00,3.90,4.00,4
Lithuania,31,1,ISCED3A,1,31399167,313991671,313991671101,55.8052,3,16,4,8,2,3,2,1,1,1,1,4,3,2,1,1,2,3,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,1,3,4,4,1,1,1,1,4,4,2,1,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,1,2,2,3,3,2,2,2,2,2,3,2,3,2,3,2,2,1,2,3,2,2,1,2,3,3,3,1,1,1,2,1,2,2,1,2,3,3,1,1,3,2,3,2,2,2,2,3,2,2,2,2,2,3,3,1,2,2,2,3,3,2,2,2,1,1,5,4,5,1,0.55,3.55,3.67,2.71,2.75,2.83,3.00,3.25,2.33,2.88,2.71,1
Lithuania,31,1,ISCED3A,1,31399167,313991671,313991671102,55.8052,3,16,5,4,3,2,1,1,1,1,1,4,3,2,1,1,2,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,4,3,1,3,1,1,1,3,4,3,3,3,4,4,3,3,1,3,1,1,2,1,2,3,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2,2,3,3,3,2,2,2,3,2,3,2,3,2,2,2,1,1,2,1,2,2,1,1,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,1,1,4,3,5,1,0.18,3.09,3.00,2.86,2.50,2.50,3.00,3.42,3.33,3.00,3.00,4
Lithuania,31,1,ISCED3A,1,31399167,313991671,313991671103,55.8052,3,16,7,5,4,2,2,1,1,1,1,2,3,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,3,2,1,1,2,3,1,4,4,3,3,4,4,4,4,4,1,4,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,3,3,2,2,3,3,3,3,3,1,1,1,2,2,2,3,1,2,1,1,1,1,1,1,1,2,1,3,1,2,3,3,3,3,3,3,3,2,1,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,3,2,5,1,0.27,3.55,3.17,3.29,2.50,3.33,3.60,3.00,2.00,2.88,3.00,1
Lithuania,31,1,ISCED3A,1,31399169,313991691,313991691101,30.9254,3,14,21,2,2,3,1,1,1,1,1,3,5,M,M,1,M,2,M,M,M,M,M,M,M,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,M,1,2,2,1,1,1,1,2,2,1,1,3,4,4,1,3,1,2,1,1,1,2,4,4,4,4,4,4,2,3,3,4,4,2,3,4,4,3,4,4,4,4,4,1,2,3,1,2,3,1,1,1,1,1,2,1,3,2,3,3,1,2,3,4,3,4,4,4,4,4,4,4,3,4,1,2,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,5,5,4,1,0.22,2.18,1.00,2.00,1.00,3.67,3.20,2.17,1.00,3.38,3.86,3
Lithuania,31,1,ISCED3A,1,31399169,313991691,313991691102,30.9254,3,14,10,12,4,2,1,M,M,1,1,3,3,M,M,1,4,2,4,4,2,4,3,4,4,2,M,1,2,1,1,2,2,1,1,1,2,1,1,1,M,5,M,1,1,2,M,1,4,4,4,M,4,4,4,4,4,4,3,1,1,1,M,2,4,4,2,2,M,2,4,4,2,2,2,M,4,4,4,4,4,3,M,4,M,M,M,M,M,M,M,M,M,M,M,1,1,3,1,1,2,2,3,3,2,1,1,4,3,3,M,M,3,3,1,1,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,4,4,5,1,0.67,3.73,2.24,2.36,1.23,C,C,3.16,1.67,C,C,3
Lithuania,31,1,ISCED3A,1,31399169,313991691,313991691103,30.9254,3,14,18,32,3,2,1,1,2,1,1,4,4,2,1,2,2,2,1,1,2,1,2,2,2,2,2,1,2,1,2,1,1,1,1,2,2,1,1,1,1,4,4,2,2,4,2,1,3,3,3,2,3,4,4,2,1,1,2,1,1,2,1,2,4,2,3,4,1,1,1,2,1,3,4,3,4,3,4,4,3,3,3,4,1,2,2,2,3,1,3,3,2,2,2,1,1,3,3,4,4,1,1,1,2,2,3,2,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,2,2,2,2,3,2,1,2,1,5,4,5,1,0.73,2.55,2.33,2.86,1.50,3.00,2.80,2.75,3.33,3.00,3.71,4
Lithuania,31,1,ISCED3A,1,31399170,313991701,313991701101,57.9854,3,21,7,17,4,2,1,M,M,1,1,4,1,2,1,1,3,3,3,3,2,3,2,2,2,1,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1,5,2,2,1,2,3,1,4,4,2,1,3,4,1,1,3,2,2,1,1,2,1,2,4,4,3,3,2,4,4,3,4,3,4,2,4,4,4,3,4,4,4,4,1,1,2,2,1,1,1,3,2,2,1,2,1,3,3,4,4,1,1,2,2,1,1,2,3,3,2,4,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,1,0.73,2.45,2.00,1.57,1.25,3.17,3.80,2.83,2.33,4.00,4.00,4
Lithuania,31,1,ISCED3A,1,31399170,313991701,313991701102,57.9854,3,21,15,12,3,2,1,2,2,1,1,4,4,2,2,1,4,3,4,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,5,4,1,2,4,4,1,3,3,3,1,2,4,4,2,2,2,2,1,1,1,1,2,2,2,2,1,1,3,3,4,3,1,4,4,4,4,2,2,4,4,4,4,1,1,3,2,2,2,1,2,2,1,2,1,1,3,2,3,2,2,2,2,2,3,4,4,4,4,4,3,1,1,4,2,2,2,2,2,2,2,M,2,4,2,2,3,4,4,2,1,1,6,4,4,1,0.91,2.55,3.33,1.86,1.50,3.17,3.40,2.50,1.00,2.16,3.00,2
Lithuania,31,1,ISCED3A,1,31399170,313991701,313991701103,57.9854,3,21,2,3,2,3,M,M,1,1,1,4,3,2,1,2,2,2,2,2,2,1,1,1,2,2,2,1,2,1,1,2,1,2,M,2,2,2,1,1,1,4,2,2,4,1,3,1,2,4,3,2,4,4,1,2,4,1,2,1,1,2,1,2,4,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,2,1,1,2,2,1,1,1,1,1,3,2,4,4,1,1,4,4,1,1,3,4,3,2,1,2,2,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,5,3,3,1,0.50,2.64,1.83,1.00,1.00,3.67,3.80,2.67,1.67,3.88,4.00,3
Lithuania,31,1,ISCED3A,1,31399171,313991711,313991711101,53.6462,3,17,9,12,3,3,1,2,2,1,1,4,5,2,1,1,4,3,4,3,4,1,3,1,1,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,3,4,4,2,1,1,1,4,4,3,1,4,1,1,1,1,1,2,1,2,1,1,3,4,2,4,4,4,2,3,2,1,1,2,2,3,4,4,4,4,2,3,4,2,3,2,3,1,3,4,3,1,1,2,1,1,4,2,4,4,1,1,1,2,1,4,3,4,4,3,4,3,3,2,2,2,3,3,2,2,3,2,2,2,2,2,3,3,3,2,1,1,6,5,5,1,0.18,2.09,1.50,3.14,1.25,2.83,2.60,2.67,1.33,2.63,2.57,2
Lithuania,31,1,ISCED3A,1,31399171,313991711,313991711102,53.6462,3,17,9,12,2,2,1,2,2,1,1,4,6,2,1,1,4,2,4,3,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,3,4,4,2,1,1,1,3,3,1,1,2,4,1,1,2,2,3,1,1,1,1,4,4,4,4,4,4,2,2,2,2,4,1,1,4,4,4,4,4,4,4,4,1,1,2,2,1,2,1,2,1,1,1,1,1,4,4,4,4,3,4,4,4,4,4,3,4,3,4,4,4,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,6,5,5,1,0.18,2.09,1.00,3.00,1.00,3.50,3.80,1.33,1.67,4.00,3.86,1
Lithuania,31,1,ISCED3A,1,31399171,313991711,313991711103,53.6462,3,17,2,7,4,2,1,M,M,1,1,4,2,M,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,1,2,1,2,2,2,1,1,5,4,4,1,1,4,1,4,4,3,4,4,1,2,1,2,4,1,1,1,2,1,1,1,1,4,4,4,4,3,4,4,4,4,4,4,4,1,3,4,4,4,4,1,3,1,1,2,2,3,M,2,2,2,1,1,1,1,4,3,1,4,1,1,1,2,2,2,4,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,M,2,2,2,2,1,1,6,4,5,1,0.55,2.73,2.50,1.14,1.25,3.10,3.00,3.25,2.33,3.52,3.57,4
Lithuania,31,1,ISCED3A,1,31399172,313991721,313991721101,95.8534,2,25,15,4,4,2,M,1,M,M,1,3,5,M,1,M,2,2,2,1,1,2,3,4,2,2,2,1,2,1,1,1,2,1,1,2,2,2,1,2,1,3,3,2,1,1,3,1,3,2,2,1,2,1,1,1,1,2,1,1,1,1,2,3,4,3,4,3,2,2,4,4,3,2,3,2,4,4,2,4,4,2,3,4,1,2,3,2,3,1,3,4,4,1,3,2,1,4,3,3,3,1,4,2,1,2,3,4,4,4,4,2,3,2,1,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,4,3,5,1,0.55,1.55,1.83,2.14,1.25,2.50,2.60,2.33,1.00,3.13,2.86,2
Lithuania,31,1,ISCED3A,1,31399172,313991721,313991721102,95.8534,2,25,6,12,4,2,M,M,1,1,1,4,4,1,2,1,M,2,M,M,2,M,2,M,M,2,2,2,2,1,2,1,2,1,1,1,2,1,2,2,2,3,4,2,2,1,4,1,1,2,2,3,3,4,2,2,1,1,2,2,1,1,2,4,3,2,4,1,3,2,2,2,3,1,2,1,2,1,1,2,3,2,3,4,1,2,1,1,2,1,1,1,1,1,1,1,2,3,2,1,2,2,1,3,1,2,2,3,3,4,2,2,3,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,6,5,2,1,0.45,2.09,2.17,3.14,2.00,4.00,3.60,3.17,1.67,3.75,3.71,4
Lithuania,31,1,ISCED3A,1,31399177,313991771,313991771101,84.1102,2,22,14,11,2,2,1,2,2,1,1,4,5,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,1,1,1,1,2,1,1,1,3,3,4,1,1,4,1,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,3,3,3,2,2,2,2,2,2,2,4,4,3,4,4,1,1,M,2,2,2,2,2,1,1,2,1,2,3,2,3,3,2,2,3,3,2,3,3,3,2,3,3,3,3,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,6,5,4,1,0.73,1.45,3.17,2.57,1.00,3.33,3.38,2.50,2.33,3.00,2.71,2
Lithuania,31,1,ISCED3A,1,31399177,313991771,313991771102,84.1102,2,22,10,6,3,2,1,2,2,1,1,4,5,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,2,1,1,1,4,3,4,1,1,4,1,2,2,2,2,2,1,1,1,1,1,3,1,1,2,1,2,2,2,2,3,1,2,3,2,2,2,2,2,2,2,2,4,4,3,4,4,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,3,3,2,2,3,3,2,3,3,3,2,3,3,3,2,3,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,5,3,4,1,0.73,1.64,3.00,2.86,1.00,3.17,3.40,2.58,2.33,3.00,3.43,4
Luxembourg,32,1,ISCED3A,1,32301001,323010011,323010011101,288.232,3,12,12,17,2,2,2,2,2,1,1,3,6,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,1,2,3,3,2,2,1,1,1,1,1,3,3,3,1,1,1,2,2,1,1,2,2,2,1,1,3,3,4,4,4,2,4,4,4,1,4,4,1,2,2,4,4,2,4,1,1,3,3,3,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,3,4,3,2,2,3,2,4,2,2,2,2,3,3,3,3,3,2,2,4,3,5,1,C,1.73,2.33,1.71,2.00,3.17,3.00,3.67,3.67,2.50,2.14,3
Luxembourg,32,1,ISCED3A,1,32301001,323010011,323010011102,288.232,3,12,10,14,4,2,M,M,1,1,1,4,6,1,M,1,M,M,4,3,M,M,3,M,M,2,2,1,M,2,2,2,2,1,2,2,2,2,2,1,2,4,1,1,2,2,2,1,3,3,1,1,1,1,1,1,1,2,1,1,2,2,2,3,4,4,2,4,4,4,2,3,1,M,1,1,3,2,3,3,3,3,1,3,3,3,2,2,3,3,4,M,4,4,4,1,1,2,2,3,3,1,1,1,2,1,2,1,2,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,5,3,5,1,C,1.45,1.50,2.86,2.50,1.77,2.00,3.33,3.67,2.25,2.00,2
Luxembourg,32,1,ISCED3A,1,32301001,323010011,323010011103,288.232,3,12,8,18,3,3,2,1,1,1,1,4,3,2,1,2,1,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,3,2,1,1,2,1,2,1,1,4,4,1,2,1,1,1,2,2,1,1,2,2,1,3,3,2,1,2,2,1,4,4,4,2,4,3,1,4,3,1,2,3,1,1,1,3,4,3,3,4,1,2,1,1,1,1,3,3,2,2,1,3,1,1,1,3,4,4,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,5,4,2,1,C,1.82,3.00,2.00,3.00,3.00,2.60,3.00,1.00,3.63,4.00,1
Luxembourg,32,1,ISCED3A,1,32301001,323010012,323010012101,264.2127,3,11,11,11,3,2,2,1,1,1,1,4,2,1,2,1,M,M,2,3,M,M,3,M,M,2,1,1,2,2,1,1,1,1,2,1,2,2,1,1,M,5,4,1,2,1,1,1,4,4,4,4,4,2,1,1,2,4,1,1,1,1,2,4,4,4,2,4,4,4,4,4,2,M,4,2,4,2,2,4,3,3,M,4,1,1,2,3,3,3,2,4,3,2,2,1,1,1,1,1,4,1,1,1,1,1,1,4,4,3,1,1,2,2,1,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,5,M,5,1,C,2.82,1.33,1.72,1.48,2.17,3.20,3.75,1.33,3.00,2.57,3
Luxembourg,32,1,ISCED3A,1,32301001,323010012,323010012102,264.2127,3,11,11,11,4,2,2,1,2,1,1,3,4,1,2,1,1,1,1,3,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1,2,2,1,2,1,1,3,1,1,1,1,2,1,4,4,4,4,4,2,2,4,1,1,1,1,2,2,1,4,4,1,4,4,3,2,2,1,1,4,4,2,3,M,2,3,3,2,2,2,1,2,2,2,2,3,1,2,2,3,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,2,1,2,1,1,1,1,2,2,2,3,1,1,2,3,1,5,1,C,2.82,1.67,2.71,2.50,2.33,3.40,3.92,4.00,3.38,3.57,4
Luxembourg,32,1,ISCED3A,1,32301001,323010012,323010012103,264.2127,3,11,12,12,6,1,2,1,2,1,1,4,1,1,2,1,1,3,1,3,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,5,2,2,1,4,4,1,2,3,2,4,3,3,2,2,1,3,2,1,1,1,2,4,3,4,3,2,2,2,3,3,3,2,3,3,M,2,3,3,1,1,3,4,2,1,1,1,1,2,3,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,5,4,5,1,C,2.45,2.00,2.29,2.25,3.00,3.40,4.00,4.00,3.75,3.29,4
Luxembourg,32,1,ISCED3A,1,32301004,323010041,323010041101,60.6068,3,19,6,22,4,2,2,1,1,1,1,4,1,2,1,1,1,1,3,3,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,3,1,1,1,1,1,1,3,4,4,4,4,1,1,2,1,2,2,1,2,2,1,4,4,4,4,2,3,4,3,4,4,4,4,4,4,2,2,3,3,4,4,4,1,2,4,2,2,3,2,3,2,3,3,1,1,2,1,2,1,1,1,1,1,1,1,1,2,3,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,1,3,2,3,1,5,1,C,2.55,1.50,1.14,1.50,2.33,2.80,3.83,3.00,3.25,3.43,3
Luxembourg,32,1,ISCED3A,1,32301004,323010041,323010041102,60.6068,3,19,10,14,3,3,2,1,1,1,1,4,6,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,3,2,2,1,1,2,2,1,1,1,4,4,3,1,2,1,3,1,1,1,1,2,3,4,4,3,4,3,2,2,3,3,2,2,3,1,1,2,4,3,3,3,2,1,2,2,2,2,3,3,3,3,4,4,1,1,2,1,1,2,1,1,1,1,1,2,1,2,4,1,1,1,1,3,3,3,2,2,3,3,3,1,2,2,2,M,2,3,3,2,2,2,5,4,5,1,C,2.00,1.50,2.57,2.00,1.83,3.00,3.75,2.67,2.90,2.29,2
Luxembourg,32,1,ISCED3A,1,32301004,323010041,323010041103,60.6068,3,19,6,22,2,2,2,2,2,1,2,4,7,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,3,3,3,1,3,3,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,3,4,4,3,3,3,1,2,3,2,3,1,2,1,2,2,3,2,3,2,1,1,2,2,1,1,4,4,4,4,1,2,3,4,4,4,4,4,4,2,4,2,2,4,2,2,2,2,2,3,2,2,2,3,2,2,3,2,1,1,2,1,4,3,5,1,C,2.00,4.00,2.14,3.00,3.00,3.20,1.92,1.00,2.88,2.86,1
Luxembourg,32,1,ISCED3A,1,32301004,323010042,323010042101,63.7967,3,20,9,14,4,1,2,2,2,1,1,4,4,M,1,M,M,M,M,3,M,M,M,M,M,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,M,2,M,M,2,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,4,4,4,M,2,4,2,1,2,2,2,1,1,1,3,3,4,2,2,2,3,1,2,4,4,4,4,2,3,3,3,4,1,1,3,4,4,4,1,1,1,1,3,4,4,4,4,2,3,4,4,4,3,3,2,2,3,2,2,2,1,2,2,M,2,3,3,1,1,2,6,5,5,1,C,1.36,1.61,3.43,2.25,1.50,2.40,2.58,1.00,2.90,2.57,2
Luxembourg,32,1,ISCED3A,1,32301004,323010042,323010042102,63.7967,3,20,10,14,2,2,1,M,M,2,2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2,M,M,M,M,2,1,M,M,M,M,M,M,M,M,M,M,1,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,M,1,M,M,M,M,M,1,1,1,1,M,2,3,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,1,1,4,4,M,4,4,4,4,4,M,3,3,3,3,3,3,3,3,3,1,6,5,4,2,C,C,C,C,C,C,C,1.50,1.00,2.16,1.24,C
Luxembourg,32,1,ISCED3A,1,32301004,323010042,323010042103,63.7967,3,20,6,9,3,3,2,2,1,1,2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4,2,2,1,1,2,3,3,2,4,4,2,1,1,1,1,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,2,1,1,2,3,4,3,2,3,2,1,2,2,3,1,1,3,2,3,3,1,1,2,2,3,3,2,4,3,1,1,2,2,2,3,3,2,3,4,2,4,2,1,4,1,3,3,3,2,3,2,2,5,4,5,1,C,2.18,1.00,1.00,2.50,2.67,2.40,2.92,2.00,2.63,2.00,2
Luxembourg,32,1,ISCED3A,1,32301004,323010043,323010043102,191.39,1,20,14,14,4,2,2,1,M,1,1,4,2,M,M,1,M,3,M,3,M,M,M,2,2,2,2,2,2,2,M,M,M,M,M,M,M,M,M,1,1,3,4,2,M,M,4,2,2,2,2,2,2,2,2,M,1,2,2,1,1,1,1,4,4,4,4,4,4,4,2,3,3,4,2,3,2,4,2,4,3,3,4,3,2,3,2,2,2,3,2,3,2,2,4,1,1,2,1,2,1,1,1,1,1,1,1,2,2,3,1,1,2,2,4,2,2,3,2,3,2,3,2,1,1,1,2,2,2,2,M,1,2,5,4,5,1,C,1.86,1.00,2.00,1.50,2.33,2.80,3.83,2.67,3.38,2.57,3
Luxembourg,32,1,ISCED3A,1,32301004,323010044,323010044102,95.695,2,20,16,12,3,3,2,2,2,2,1,4,6,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,4,4,4,M,M,4,4,1,4,3,M,2,2,4,4,4,4,3,3,1,M,1,1,1,2,1,1,1,2,2,2,4,1,1,1,1,3,4,1,1,1,1,3,4,4,4,4,1,4,4,4,4,4,4,2,2,3,3,4,4,2,3,2,3,4,3,3,3,3,2,5,4,5,2,C,1.09,1.56,2.29,2.16,2.83,4.00,3.17,1.00,2.00,1.86,2
Luxembourg,32,1,ISCED3A,1,32301004,323010044,323010044103,95.695,2,20,16,12,4,2,2,1,1,1,1,2,4,2,1,2,3,3,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,1,2,1,2,2,2,2,4,3,3,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,3,2,3,3,3,2,2,3,1,1,4,3,3,2,2,1,3,3,3,3,1,4,4,4,4,4,1,1,3,1,3,3,1,1,2,2,2,2,4,4,4,1,M,4,4,4,3,3,3,2,3,2,3,2,1,3,3,3,3,3,3,2,3,1,4,3,5,1,C,1.91,3.50,2.43,2.25,1.67,2.20,3.17,1.00,2.38,2.29,2
Luxembourg,32,1,ISCED3A,1,32301004,323010045,323010045101,63.7967,3,20,9,14,3,3,2,2,1,1,1,4,6,1,2,1,3,3,3,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,5,1,1,2,1,1,1,1,1,4,4,4,1,1,1,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,1,2,1,2,2,1,1,3,4,1,1,3,3,1,1,1,1,1,1,1,1,3,4,4,1,1,4,4,4,3,3,2,3,4,4,4,4,2,4,3,3,3,4,3,2,4,2,4,3,5,1,C,1.82,1.00,1.00,1.00,2.83,3.60,3.67,1.33,1.75,1.71,2
Luxembourg,32,1,ISCED3A,1,32301004,323010045,323010045102,63.7967,3,20,9,14,2,2,1,1,1,1,1,4,5,2,1,2,3,2,4,2,4,4,4,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2,1,2,5,2,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,3,4,4,4,2,4,M,2,1,1,3,3,3,3,3,4,4,3,3,2,2,1,3,4,2,2,2,2,2,2,4,3,1,1,2,4,4,4,1,1,4,4,4,4,M,2,2,2,4,4,4,4,4,4,2,2,3,3,3,2,1,1,1,1,1,2,3,1,2,1,5,4,5,1,C,1.36,1.50,2.77,2.25,2.50,2.60,2.08,2.89,3.50,2.00,2
Luxembourg,32,1,ISCED3A,1,32301004,323010045,323010045103,63.7967,3,20,9,14,4,2,M,M,1,1,1,4,4,2,1,M,4,4,3,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,3,2,2,1,1,1,1,3,3,3,3,3,1,1,1,1,2,1,1,1,2,2,2,2,3,1,2,2,3,2,2,2,3,2,2,1,1,4,4,4,4,M,2,1,3,3,2,2,3,3,3,3,3,4,2,1,3,2,3,1,1,1,1,2,3,3,4,4,4,4,4,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,1,6,4,4,1,C,2.00,3.00,2.71,1.73,2.00,2.60,2.83,1.00,2.75,3.00,1
Luxembourg,32,1,ISCED3A,1,32301004,323010046,323010046103,191.39,1,20,13,8,4,1,2,2,1,1,2,1,7,2,1,2,1,1,2,4,4,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,C,C,C,C,C,C,C,C,C,C,C,C
